Date,Store,Sales,DayOfWeek,Promo,StateHoliday,SchoolHoliday,Month,Year,WeekOfYear
2019-07-13,1,8760.07,6,0,0,1,7,2019,28
2019-07-15,1,7115.84,1,0,0,1,7,2019,29
2019-07-16,1,7385.57,2,1,0,1,7,2019,29
2019-07-17,1,7452.42,3,1,0,1,7,2019,29
2019-07-18,1,9803.17,4,1,0,1,7,2019,29
2019-07-19,1,7934.86,5,0,0,1,7,2019,29
2019-07-20,1,9272.87,6,1,0,1,7,2019,29
2019-07-22,1,6201.33,1,0,0,1,7,2019,30
2019-07-23,1,7409.05,2,0,0,1,7,2019,30
2019-07-24,1,7148.83,3,0,0,1,7,2019,30
2019-07-25,1,7985.49,4,0,0,1,7,2019,30
2019-07-26,1,8538.34,5,1,0,1,7,2019,30
2019-07-27,1,8392.29,6,0,0,1,7,2019,30
2019-07-29,1,7511.12,1,0,0,1,7,2019,31
2019-07-30,1,7145.08,2,0,0,1,7,2019,31
2019-07-31,1,6622.35,3,0,0,1,7,2019,31
2019-08-01,1,7174.48,4,0,0,1,8,2019,31
2019-08-02,1,8133.02,5,0,0,1,8,2019,31
2019-08-03,1,9925.95,6,0,0,1,8,2019,31
2019-08-05,1,7673.16,1,0,0,1,8,2019,32
2019-08-06,1,9236.54,2,1,0,1,8,2019,32
2019-08-07,1,7700.36,3,0,0,1,8,2019,32
2019-08-08,1,7253.92,4,0,0,1,8,2019,32
2019-08-09,1,7613.32,5,0,0,1,8,2019,32
2019-08-10,1,8457.68,6,0,0,1,8,2019,32
2019-08-12,1,6617.39,1,0,0,1,8,2019,33
2019-08-13,1,8165.33,2,1,0,1,8,2019,33
2019-08-14,1,7476.12,3,0,0,1,8,2019,33
2019-08-15,1,8254.32,4,0,0,1,8,2019,33
2019-08-16,1,8546.49,5,1,0,1,8,2019,33
2019-08-17,1,11408.56,6,1,0,1,8,2019,33
2019-08-19,1,5927.21,1,0,0,1,8,2019,34
2019-08-20,1,6453.04,2,0,0,1,8,2019,34
2019-08-21,1,7087.61,3,0,0,1,8,2019,34
2019-08-22,1,8728.82,4,1,0,1,8,2019,34
2019-08-23,1,10230.24,5,1,0,1,8,2019,34
2019-08-24,1,11071.44,6,1,0,1,8,2019,34
2019-08-26,1,7782.54,1,0,0,1,8,2019,35
2019-08-27,1,9733.33,2,1,0,1,8,2019,35
2019-08-28,1,7084.73,3,0,0,1,8,2019,35
2019-08-29,1,6760.39,4,0,0,1,8,2019,35
2019-08-30,1,8426.17,5,0,0,1,8,2019,35
2019-08-31,1,10658.2,6,1,0,1,8,2019,35
2019-09-02,1,6595.21,1,0,0,0,9,2019,36
2019-09-03,1,7057.27,2,0,0,0,9,2019,36
2019-09-04,1,8502.13,3,1,0,0,9,2019,36
2019-09-05,1,8052.79,4,1,0,0,9,2019,36
2019-09-06,1,8442.02,5,1,0,0,9,2019,36
2019-09-07,1,9776.22,6,0,0,0,9,2019,36
2019-09-09,1,7176.68,1,1,0,0,9,2019,37
2019-09-10,1,7785.36,2,1,0,0,9,2019,37
2019-09-11,1,7194.56,3,0,0,0,9,2019,37
2019-09-12,1,6168.44,4,0,0,0,9,2019,37
2019-09-13,1,8128.12,5,0,0,0,9,2019,37
2019-09-14,1,9152.58,6,0,0,0,9,2019,37
2019-09-16,1,7300.24,1,0,0,0,9,2019,38
2019-09-17,1,7455.86,2,0,0,0,9,2019,38
2019-09-18,1,6531.2,3,0,0,0,9,2019,38
2019-09-19,1,7162.78,4,0,0,0,9,2019,38
2019-09-20,1,7025.3,5,0,0,0,9,2019,38
2019-09-21,1,10561.5,6,1,0,0,9,2019,38
2019-09-23,1,6976.18,1,0,0,0,9,2019,39
2019-09-24,1,7660.35,2,0,0,0,9,2019,39
2019-09-25,1,6871.46,3,0,0,0,9,2019,39
2019-09-26,1,8580.34,4,1,0,0,9,2019,39
2019-09-27,1,8018.73,5,0,0,0,9,2019,39
2019-09-28,1,10733.58,6,1,0,0,9,2019,39
2019-09-30,1,7389.98,1,0,0,0,9,2019,40
2019-10-01,1,8322.46,2,0,0,0,10,2019,40
2019-10-02,1,7794.03,3,0,0,0,10,2019,40
2019-10-03,1,3140.51,4,0,1,0,10,2019,40
2019-10-04,1,9435.83,5,0,0,0,10,2019,40
2019-10-05,1,10960.65,6,1,0,0,10,2019,40
2019-10-07,1,7620.57,1,0,0,0,10,2019,41
2019-10-08,1,8742.55,2,0,0,0,10,2019,41
2019-10-09,1,7543.55,3,0,0,0,10,2019,41
2019-10-10,1,7562.64,4,0,0,0,10,2019,41
2019-10-11,1,8315.26,5,0,0,0,10,2019,41
2019-10-12,1,11344.94,6,0,0,0,10,2019,41
2019-10-14,1,6711.95,1,0,0,0,10,2019,42
2019-10-15,1,7544.24,2,0,0,0,10,2019,42
2019-10-16,1,7760.86,3,0,0,0,10,2019,42
2019-10-17,1,7862.57,4,0,0,0,10,2019,42
2019-10-18,1,8384.63,5,0,0,0,10,2019,42
2019-10-19,1,9249.24,6,0,0,0,10,2019,42
2019-10-21,1,7549.05,1,0,0,0,10,2019,43
2019-10-22,1,7855.34,2,0,0,0,10,2019,43
2019-10-23,1,9302.52,3,1,0,0,10,2019,43
2019-10-24,1,8835.94,4,1,0,0,10,2019,43
2019-10-25,1,9855.14,5,1,0,0,10,2019,43
2019-10-26,1,10293.85,6,1,0,0,10,2019,43
2019-10-28,1,8349.28,1,1,0,0,10,2019,44
2019-10-29,1,9078.79,2,1,0,0,10,2019,44
2019-10-30,1,8073.88,3,0,0,0,10,2019,44
2019-10-31,1,6834.7,4,0,0,0,10,2019,44
2019-11-01,1,8277.62,5,0,0,0,11,2019,44
2019-11-02,1,9811.52,6,0,0,0,11,2019,44
2019-11-04,1,7287.38,1,0,0,0,11,2019,45
2019-11-05,1,7223.63,2,0,0,0,11,2019,45
2019-11-06,1,9108.55,3,0,0,0,11,2019,45
2019-11-07,1,9786.15,4,1,0,0,11,2019,45
2019-11-08,1,8560.64,5,0,0,0,11,2019,45
2019-11-09,1,10985.9,6,0,0,0,11,2019,45
2019-11-11,1,10235.19,1,1,0,0,11,2019,46
2019-11-12,1,8618.06,2,1,0,0,11,2019,46
2019-11-13,1,7892.73,3,0,0,0,11,2019,46
2019-11-14,1,9645.07,4,0,0,0,11,2019,46
2019-11-15,1,9336.71,5,0,0,0,11,2019,46
2019-11-16,1,11194.74,6,0,0,0,11,2019,46
2019-11-18,1,8337.22,1,1,0,0,11,2019,47
2019-11-19,1,8824.33,2,0,0,0,11,2019,47
2019-11-20,1,10521.25,3,1,0,0,11,2019,47
2019-11-21,1,9310.12,4,0,0,0,11,2019,47
2019-11-22,1,9244.05,5,1,0,0,11,2019,47
2019-11-23,1,10981.17,6,0,0,0,11,2019,47
2019-11-25,1,8013.5,1,0,0,0,11,2019,48
2019-11-26,1,8501.57,2,0,0,0,11,2019,48
2019-11-27,1,6906.18,3,0,0,0,11,2019,48
2019-11-28,1,7750.04,4,0,0,0,11,2019,48
2019-11-29,1,7938.48,5,0,0,0,11,2019,48
2019-11-30,1,11848.76,6,0,0,0,11,2019,48
2019-12-02,1,12264.69,1,1,0,0,12,2019,49
2019-12-03,1,8541.53,2,0,0,0,12,2019,49
2019-12-04,1,11121.7,3,1,0,0,12,2019,49
2019-12-05,1,8186.71,4,0,0,0,12,2019,49
2019-12-06,1,10853.15,5,0,0,0,12,2019,49
2019-12-07,1,15490.01,6,1,0,0,12,2019,49
2019-12-09,1,8288.04,1,0,0,0,12,2019,50
2019-12-10,1,12135.95,2,1,0,0,12,2019,50
2019-12-11,1,9645.55,3,0,0,0,12,2019,50
2019-12-12,1,9941.06,4,0,0,0,12,2019,50
2019-12-13,1,12998.26,5,1,0,0,12,2019,50
2019-12-14,1,12781.48,6,0,0,0,12,2019,50
2019-12-16,1,8655.18,1,0,0,0,12,2019,51
2019-12-17,1,11231.28,2,1,0,0,12,2019,51
2019-12-18,1,10525.44,3,0,0,1,12,2019,51
2019-12-19,1,10969.5,4,0,0,1,12,2019,51
2019-12-20,1,11512.62,5,0,0,1,12,2019,51
2019-12-21,1,12233.03,6,0,0,1,12,2019,51
2019-12-23,1,10561.16,1,0,0,1,12,2019,52
2019-12-24,1,10659.79,2,0,0,1,12,2019,52
2019-12-25,1,4146.79,3,0,1,0,12,2019,52
2019-12-26,1,3602.43,4,0,1,0,12,2019,52
2019-12-27,1,11861.86,5,0,0,1,12,2019,52
2019-12-28,1,12892.29,6,0,0,1,12,2019,52
2019-12-30,1,11727.63,1,0,0,1,12,2019,1
2019-12-31,1,14844.46,2,1,0,1,12,2019,1
2020-01-01,1,2112.7,3,0,1,0,1,2020,1
2020-01-02,1,6856.13,4,1,0,0,1,2020,1
2020-01-03,1,6660.52,5,0,0,0,1,2020,1
2020-01-04,1,7787.07,6,0,0,0,1,2020,1
2020-01-06,1,5733.98,1,0,0,0,1,2020,2
2020-01-07,1,5980.0,2,0,0,0,1,2020,2
2020-01-08,1,6207.02,3,0,0,0,1,2020,2
2020-01-09,1,6036.55,4,0,0,0,1,2020,2
2020-01-10,1,7344.12,5,0,0,0,1,2020,2
2020-01-11,1,8257.9,6,1,0,0,1,2020,2
2020-01-13,1,5981.69,1,1,0,0,1,2020,3
2020-01-14,1,5875.66,2,0,0,0,1,2020,3
2020-01-15,1,6054.13,3,0,0,0,1,2020,3
2020-01-16,1,8194.64,4,1,0,0,1,2020,3
2020-01-17,1,6686.83,5,0,0,0,1,2020,3
2020-01-18,1,8720.98,6,0,0,0,1,2020,3
2020-01-20,1,5175.23,1,0,0,0,1,2020,4
2020-01-21,1,6646.35,2,1,0,0,1,2020,4
2020-01-22,1,5570.27,3,1,0,0,1,2020,4
2020-01-23,1,7072.85,4,1,0,0,1,2020,4
2020-01-24,1,8484.03,5,1,0,0,1,2020,4
2020-01-25,1,7938.7,6,0,0,0,1,2020,4
2020-01-27,1,6301.89,1,0,0,0,1,2020,5
2020-01-28,1,6334.07,2,0,0,0,1,2020,5
2020-01-29,1,6726.41,3,0,0,0,1,2020,5
2020-01-30,1,6647.36,4,0,0,0,1,2020,5
2020-01-31,1,7081.78,5,0,0,0,1,2020,5
2020-02-01,1,8548.53,6,0,0,0,2,2020,5
2020-02-03,1,6476.57,1,0,0,0,2,2020,6
2020-02-04,1,6619.07,2,1,0,0,2,2020,6
2020-02-05,1,6600.83,3,0,0,0,2,2020,6
2020-02-06,1,8448.63,4,0,0,0,2,2020,6
2020-02-07,1,7441.28,5,0,0,0,2,2020,6
2020-02-08,1,9168.7,6,0,0,0,2,2020,6
2020-02-10,1,6665.62,1,0,0,0,2,2020,7
2020-02-11,1,6580.48,2,0,0,0,2,2020,7
2020-02-12,1,7351.87,3,1,0,0,2,2020,7
2020-02-13,1,7108.22,4,0,0,0,2,2020,7
2020-02-14,1,7736.56,5,1,0,0,2,2020,7
2020-02-15,1,8682.24,6,0,0,0,2,2020,7
2020-02-17,1,6516.29,1,0,0,0,2,2020,8
2020-02-18,1,7264.24,2,1,0,0,2,2020,8
2020-02-19,1,5075.75,3,0,0,0,2,2020,8
2020-02-20,1,7652.42,4,1,0,0,2,2020,8
2020-02-21,1,7694.59,5,1,0,0,2,2020,8
2020-02-22,1,7788.88,6,0,0,0,2,2020,8
2020-02-24,1,6072.42,1,0,0,0,2,2020,9
2020-02-25,1,6620.25,2,0,0,0,2,2020,9
2020-02-26,1,6372.21,3,0,0,0,2,2020,9
2020-02-27,1,7928.08,4,1,0,0,2,2020,9
2020-02-28,1,7406.61,5,1,0,0,2,2020,9
2020-02-29,1,7918.32,6,0,0,0,2,2020,9
2020-03-02,1,8199.21,1,1,0,0,3,2020,10
2020-03-03,1,8069.68,2,1,0,0,3,2020,10
2020-03-04,1,6991.43,3,0,0,0,3,2020,10
2020-03-05,1,8020.44,4,0,0,0,3,2020,10
2020-03-06,1,8427.05,5,0,0,0,3,2020,10
2020-03-07,1,8635.26,6,0,0,0,3,2020,10
2020-03-09,1,6299.55,1,0,0,0,3,2020,11
2020-03-10,1,8677.81,2,1,0,0,3,2020,11
2020-03-11,1,7798.41,3,0,0,0,3,2020,11
2020-03-12,1,8607.15,4,1,0,0,3,2020,11
2020-03-13,1,8190.3,5,0,0,0,3,2020,11
2020-03-14,1,9038.45,6,0,0,0,3,2020,11
2020-03-16,1,3255.72,1,0,0,0,3,2020,12
2020-03-17,1,3104.87,2,0,0,0,3,2020,12
2020-03-18,1,2904.94,3,0,0,0,3,2020,12
2020-03-19,1,3330.32,4,0,0,0,3,2020,12
2020-03-20,1,4915.61,5,1,0,0,3,2020,12
2020-03-21,1,4585.36,6,0,0,0,3,2020,12
2020-03-23,1,3596.82,1,1,0,0,3,2020,13
2020-03-24,1,3803.18,2,1,0,0,3,2020,13
2020-03-25,1,3816.36,3,1,0,0,3,2020,13
2020-03-26,1,3594.2,4,0,0,0,3,2020,13
2020-03-27,1,3761.55,5,0,0,0,3,2020,13
2020-03-28,1,3812.97,6,0,0,0,3,2020,13
2020-03-30,1,2867.64,1,0,0,0,3,2020,14
2020-03-31,1,2986.7,2,0,0,0,3,2020,14
2020-04-01,1,3903.84,3,1,0,0,4,2020,14
2020-04-02,1,3964.1,4,1,0,0,4,2020,14
2020-04-03,1,3239.0,5,0,0,0,4,2020,14
2020-04-04,1,4042.13,6,0,0,0,4,2020,14
2020-04-06,1,3082.78,1,0,0,0,4,2020,15
2020-04-07,1,3387.78,2,0,0,0,4,2020,15
2020-04-08,1,3193.19,3,0,0,0,4,2020,15
2020-04-09,1,3926.06,4,0,0,0,4,2020,15
2020-04-10,1,1880.33,5,1,1,0,4,2020,15
2020-04-11,1,4700.53,6,0,0,0,4,2020,15
2020-04-13,1,1254.8,1,0,1,0,4,2020,16
2020-04-14,1,4153.28,2,1,0,0,4,2020,16
2020-04-15,1,2831.48,3,0,0,0,4,2020,16
2020-04-16,1,3782.29,4,1,0,0,4,2020,16
2020-04-17,1,3573.41,5,0,0,0,4,2020,16
2020-04-18,1,4276.48,6,0,0,0,4,2020,16
2020-04-20,1,2843.64,1,0,0,0,4,2020,17
2020-04-21,1,3479.94,2,1,0,0,4,2020,17
2020-04-22,1,3122.62,3,0,0,0,4,2020,17
2020-04-23,1,3791.6,4,1,0,0,4,2020,17
2020-04-24,1,3161.21,5,0,0,0,4,2020,17
2020-04-25,1,4708.68,6,1,0,0,4,2020,17
2020-04-27,1,3103.41,1,0,0,0,4,2020,18
2020-04-28,1,2841.56,2,0,0,0,4,2020,18
2020-04-29,1,3593.93,3,0,0,0,4,2020,18
2020-04-30,1,5260.5,4,1,0,0,4,2020,18
2020-05-01,1,1642.72,5,0,1,0,5,2020,18
2020-05-02,1,4906.69,6,0,0,0,5,2020,18
2020-05-04,1,3787.31,1,1,0,0,5,2020,19
2020-05-05,1,3356.76,2,0,0,0,5,2020,19
2020-05-06,1,4318.41,3,1,0,0,5,2020,19
2020-05-07,1,3319.72,4,0,0,0,5,2020,19
2020-05-08,1,4351.27,5,1,0,0,5,2020,19
2020-05-09,1,4392.33,6,0,0,0,5,2020,19
2020-05-11,1,3292.62,1,0,0,0,5,2020,20
2020-05-12,1,3375.72,2,0,0,0,5,2020,20
2020-05-13,1,2937.43,3,0,0,0,5,2020,20
2020-05-14,1,3479.53,4,0,0,0,5,2020,20
2020-05-15,1,3911.52,5,0,0,0,5,2020,20
2020-05-16,1,4396.78,6,0,0,0,5,2020,20
2020-05-18,1,3045.53,1,0,0,0,5,2020,21
2020-05-19,1,3005.22,2,0,0,0,5,2020,21
2020-05-20,1,3604.17,3,0,0,0,5,2020,21
2020-05-21,1,4480.11,4,0,0,0,5,2020,21
2020-05-22,1,3801.29,5,0,0,0,5,2020,21
2020-05-23,1,5041.33,6,1,0,0,5,2020,21
2020-05-25,1,2977.88,1,0,0,0,5,2020,22
2020-05-26,1,3805.2,2,0,0,0,5,2020,22
2020-05-27,1,3508.43,3,1,0,0,5,2020,22
2020-05-28,1,3478.65,4,0,0,0,5,2020,22
2020-05-29,1,3836.02,5,1,0,0,5,2020,22
2020-05-30,1,5212.26,6,1,0,0,5,2020,22
2020-06-01,1,3848.43,1,1,0,0,6,2020,23
2020-06-02,1,3699.27,2,1,0,0,6,2020,23
2020-06-03,1,3132.16,3,0,0,0,6,2020,23
2020-06-04,1,3261.47,4,0,0,0,6,2020,23
2020-06-05,1,3814.75,5,0,0,0,6,2020,23
2020-06-06,1,4364.25,6,0,0,0,6,2020,23
2020-06-08,1,2976.02,1,0,0,0,6,2020,24
2020-06-09,1,2915.05,2,0,0,0,6,2020,24
2020-06-10,1,3126.19,3,0,0,0,6,2020,24
2020-06-11,1,4529.18,4,1,0,0,6,2020,24
2020-06-12,1,3641.28,5,0,0,0,6,2020,24
2020-06-13,1,4926.08,6,1,0,0,6,2020,24
2020-06-15,1,3282.5,1,0,0,0,6,2020,25
2020-06-16,1,3827.33,2,0,0,0,6,2020,25
2020-06-17,1,3084.53,3,0,0,0,6,2020,25
2020-06-18,1,4128.77,4,1,0,0,6,2020,25
2020-06-19,1,4257.82,5,1,0,0,6,2020,25
2020-06-20,1,4971.04,6,0,0,0,6,2020,25
2020-06-22,1,3741.89,1,0,0,0,6,2020,26
2020-06-23,1,4500.18,2,0,0,0,6,2020,26
2020-06-24,1,4343.36,3,1,0,0,6,2020,26
2020-06-25,1,4814.81,4,0,0,0,6,2020,26
2020-06-26,1,5708.53,5,1,0,0,6,2020,26
2020-06-27,1,6972.19,6,0,0,0,6,2020,26
2020-06-29,1,4314.52,1,0,0,0,6,2020,27
2020-06-30,1,3950.37,2,0,0,0,6,2020,27
2020-07-01,1,4252.03,3,0,0,1,7,2020,27
2020-07-02,1,4354.32,4,0,0,1,7,2020,27
2020-07-03,1,4722.37,5,1,0,1,7,2020,27
2020-07-04,1,5231.01,6,0,0,1,7,2020,27
2020-07-06,1,4106.89,1,0,0,1,7,2020,28
2020-07-07,1,4232.93,2,0,0,1,7,2020,28
2020-07-08,1,5732.42,3,1,0,1,7,2020,28
2020-07-09,1,4835.15,4,0,0,1,7,2020,28
2020-07-10,1,5940.17,5,1,0,1,7,2020,28
2020-07-11,1,5941.58,6,0,0,1,7,2020,28
2020-07-13,1,5510.16,1,1,0,1,7,2020,29
2020-07-14,1,5166.78,2,1,0,1,7,2020,29
2020-07-15,1,4714.22,3,0,0,1,7,2020,29
2020-07-16,1,5311.51,4,0,0,1,7,2020,29
2020-07-17,1,5426.26,5,0,0,1,7,2020,29
2020-07-18,1,6796.7,6,0,0,1,7,2020,29
2020-07-20,1,5340.86,1,0,0,1,7,2020,30
2020-07-21,1,4071.22,2,0,0,1,7,2020,30
2020-07-22,1,5139.32,3,1,0,1,7,2020,30
2020-07-23,1,5979.62,4,0,0,1,7,2020,30
2020-07-24,1,5656.86,5,0,0,1,7,2020,30
2020-07-25,1,7086.53,6,0,0,1,7,2020,30
2020-07-27,1,4831.02,1,0,0,1,7,2020,31
2020-07-28,1,5643.24,2,0,0,1,7,2020,31
2020-07-29,1,5367.28,3,1,0,1,7,2020,31
2020-07-30,1,5852.99,4,1,0,1,7,2020,31
2020-07-31,1,7308.58,5,1,0,1,7,2020,31
2020-08-01,1,6679.24,6,0,0,1,8,2020,31
2020-08-03,1,5928.37,1,0,0,1,8,2020,32
2020-08-04,1,7286.37,2,1,0,1,8,2020,32
2020-08-05,1,5894.34,3,1,0,1,8,2020,32
2020-08-06,1,5770.2,4,0,0,1,8,2020,32
2020-08-07,1,6532.71,5,0,0,1,8,2020,32
2020-08-08,1,7204.81,6,0,0,1,8,2020,32
2020-08-10,1,5928.42,1,0,0,1,8,2020,33
2020-08-11,1,6350.6,2,0,0,1,8,2020,33
2020-08-12,1,5874.93,3,0,0,1,8,2020,33
2020-08-13,1,7237.17,4,0,0,1,8,2020,33
2020-08-14,1,6553.31,5,0,0,1,8,2020,33
2020-08-15,1,7509.78,6,0,0,1,8,2020,33
2020-08-17,1,5154.61,1,0,0,1,8,2020,34
2020-08-18,1,6085.42,2,0,0,1,8,2020,34
2020-08-19,1,7484.63,3,1,0,1,8,2020,34
2020-08-20,1,6718.21,4,0,0,1,8,2020,34
2020-08-21,1,8319.25,5,0,0,1,8,2020,34
2020-08-22,1,10179.92,6,1,0,1,8,2020,34
2020-08-24,1,6834.2,1,1,0,1,8,2020,35
2020-08-25,1,6091.9,2,0,0,1,8,2020,35
2020-08-26,1,6130.08,3,1,0,1,8,2020,35
2020-08-27,1,7470.36,4,1,0,1,8,2020,35
2020-08-28,1,6364.82,5,0,0,1,8,2020,35
2020-08-29,1,6729.16,6,0,0,1,8,2020,35
2020-08-31,1,7007.62,1,0,0,1,8,2020,36
2020-09-01,1,7711.62,2,0,0,0,9,2020,36
2020-09-02,1,8265.32,3,0,0,0,9,2020,36
2020-09-03,1,6955.63,4,0,0,0,9,2020,36
2020-09-04,1,8554.01,5,0,0,0,9,2020,36
2020-09-05,1,9100.99,6,0,0,0,9,2020,36
2020-09-07,1,8104.7,1,1,0,0,9,2020,37
2020-09-08,1,8693.64,2,0,0,0,9,2020,37
2020-09-09,1,8316.1,3,1,0,0,9,2020,37
2020-09-10,1,8084.87,4,0,0,0,9,2020,37
2020-09-11,1,7752.96,5,0,0,0,9,2020,37
2020-09-12,1,8611.49,6,0,0,0,9,2020,37
2020-09-14,1,7188.08,1,0,0,0,9,2020,38
2020-09-15,1,6737.23,2,0,0,0,9,2020,38
2020-09-16,1,8524.5,3,0,0,0,9,2020,38
2020-09-17,1,8399.66,4,0,0,0,9,2020,38
2020-09-18,1,8383.42,5,0,0,0,9,2020,38
2020-09-19,1,11539.96,6,1,0,0,9,2020,38
2020-09-21,1,6805.32,1,0,0,0,9,2020,39
2020-09-22,1,8462.22,2,0,0,0,9,2020,39
2020-09-23,1,6880.13,3,0,0,0,9,2020,39
2020-09-24,1,8564.86,4,0,0,0,9,2020,39
2020-09-25,1,8079.11,5,0,0,0,9,2020,39
2020-09-26,1,10647.3,6,0,0,0,9,2020,39
2020-09-28,1,8490.94,1,0,0,0,9,2020,40
2020-09-29,1,8517.21,2,0,0,0,9,2020,40
2020-09-30,1,8852.22,3,1,0,0,9,2020,40
2020-10-01,1,8678.92,4,0,0,0,10,2020,40
2020-10-02,1,10962.63,5,0,0,0,10,2020,40
2020-10-03,1,4331.66,6,0,1,0,10,2020,40
2020-10-05,1,8229.92,1,0,0,0,10,2020,41
2020-10-06,1,8222.97,2,0,0,0,10,2020,41
2020-10-07,1,7161.76,3,0,0,0,10,2020,41
2020-10-08,1,7890.18,4,0,0,0,10,2020,41
2020-10-09,1,8470.73,5,0,0,0,10,2020,41
2020-10-10,1,11564.6,6,0,0,0,10,2020,41
2020-10-12,1,8352.08,1,0,0,0,10,2020,42
2020-10-13,1,7199.6,2,0,0,0,10,2020,42
2020-10-14,1,8419.38,3,0,0,0,10,2020,42
2020-10-15,1,9692.88,4,1,0,0,10,2020,42
2020-10-16,1,8338.83,5,0,0,0,10,2020,42
2020-10-17,1,10972.51,6,0,0,0,10,2020,42
2020-10-19,1,6987.47,1,0,0,0,10,2020,43
2020-10-20,1,8228.98,2,0,0,0,10,2020,43
2020-10-21,1,6934.4,3,0,0,0,10,2020,43
2020-10-22,1,9417.63,4,0,0,0,10,2020,43
2020-10-23,1,11326.66,5,1,0,0,10,2020,43
2020-10-24,1,11397.34,6,0,0,0,10,2020,43
2020-10-26,1,8447.4,1,0,0,0,10,2020,44
2020-10-27,1,7395.0,2,0,0,0,10,2020,44
2020-10-28,1,7567.38,3,0,0,0,10,2020,44
2020-10-29,1,8683.17,4,1,0,0,10,2020,44
2020-10-30,1,9969.46,5,0,0,0,10,2020,44
2020-10-31,1,12526.82,6,1,0,0,10,2020,44
2020-11-02,1,8105.54,1,0,0,0,11,2020,45
2020-11-03,1,8657.56,2,1,0,0,11,2020,45
2020-11-04,1,8298.12,3,0,0,0,11,2020,45
2020-11-05,1,9040.28,4,0,0,0,11,2020,45
2020-11-06,1,11090.82,5,1,0,0,11,2020,45
2020-11-07,1,14185.19,6,1,0,0,11,2020,45
2020-11-09,1,8390.29,1,0,0,0,11,2020,46
2020-11-10,1,10144.3,2,0,0,0,11,2020,46
2020-11-11,1,9483.47,3,1,0,0,11,2020,46
2020-11-12,1,11110.98,4,1,0,0,11,2020,46
2020-11-13,1,11575.63,5,1,0,0,11,2020,46
2020-11-14,1,11286.0,6,0,0,0,11,2020,46
2020-11-16,1,10434.73,1,1,0,0,11,2020,47
2020-11-17,1,9639.68,2,1,0,0,11,2020,47
2020-11-18,1,8415.44,3,0,0,0,11,2020,47
2020-11-19,1,10491.1,4,1,0,0,11,2020,47
2020-11-20,1,9816.68,5,0,0,0,11,2020,47
2020-11-21,1,9896.19,6,0,0,0,11,2020,47
2020-11-23,1,7752.24,1,0,0,0,11,2020,48
2020-11-24,1,9188.38,2,0,0,0,11,2020,48
2020-11-25,1,9117.5,3,0,0,0,11,2020,48
2020-11-26,1,8247.95,4,0,0,0,11,2020,48
2020-11-27,1,10079.43,5,0,0,0,11,2020,48
2020-11-28,1,10074.0,6,0,0,0,11,2020,48
2020-11-30,1,8238.82,1,0,0,0,11,2020,49
2020-12-01,1,10219.17,2,1,0,0,12,2020,49
2020-12-02,1,10086.63,3,0,0,0,12,2020,49
2020-12-03,1,11116.9,4,0,0,0,12,2020,49
2020-12-04,1,11941.68,5,0,0,0,12,2020,49
2020-12-05,1,14329.74,6,0,0,0,12,2020,49
2020-12-07,1,9575.62,1,1,0,0,12,2020,50
2020-12-08,1,10162.43,2,0,0,0,12,2020,50
2020-12-09,1,9267.09,3,0,0,0,12,2020,50
2020-12-10,1,8791.23,4,0,0,0,12,2020,50
2020-12-11,1,13982.06,5,1,0,0,12,2020,50
2020-12-12,1,13519.92,6,0,0,0,12,2020,50
2020-12-14,1,10547.37,1,1,0,0,12,2020,51
2020-12-15,1,9990.11,2,1,0,0,12,2020,51
2020-12-16,1,8757.57,3,0,0,0,12,2020,51
2020-12-17,1,11212.24,4,1,0,0,12,2020,51
2020-12-18,1,13639.58,5,1,0,1,12,2020,51
2020-12-19,1,15538.75,6,1,0,1,12,2020,51
2020-12-21,1,10948.6,1,0,0,1,12,2020,52
2020-12-22,1,12122.89,2,0,0,1,12,2020,52
2020-12-23,1,12000.98,3,0,0,1,12,2020,52
2020-12-24,1,12183.11,4,0,0,1,12,2020,52
2020-12-25,1,4978.82,5,0,1,0,12,2020,52
2020-12-26,1,5502.61,6,0,1,0,12,2020,52
2020-12-28,1,9482.76,1,0,0,1,12,2020,53
2020-12-29,1,12134.99,2,0,0,1,12,2020,53
2020-12-30,1,11688.65,3,0,0,1,12,2020,53
2020-12-31,1,13376.8,4,0,0,1,12,2020,53
2021-01-01,1,2747.59,5,0,1,0,1,2021,53
2021-01-02,1,7847.66,6,0,0,0,1,2021,53
2021-01-04,1,6867.77,1,1,0,0,1,2021,1
2021-01-05,1,6678.51,2,0,0,0,1,2021,1
2021-01-06,1,7728.3,3,1,0,0,1,2021,1
2021-01-07,1,5864.27,4,0,0,0,1,2021,1
2021-01-08,1,8800.53,5,1,0,0,1,2021,1
2021-01-09,1,10281.67,6,1,0,0,1,2021,1
2021-01-11,1,5945.4,1,0,0,0,1,2021,2
2021-01-12,1,6096.55,2,0,0,0,1,2021,2
2021-01-13,1,6592.1,3,0,0,0,1,2021,2
2021-01-14,1,6054.96,4,0,0,0,1,2021,2
2021-01-15,1,7447.52,5,0,0,0,1,2021,2
2021-01-16,1,7968.95,6,0,0,0,1,2021,2
2021-01-18,1,5519.89,1,0,0,0,1,2021,3
2021-01-19,1,6809.91,2,0,0,0,1,2021,3
2021-01-20,1,6111.1,3,1,0,0,1,2021,3
2021-01-21,1,5462.52,4,0,0,0,1,2021,3
2021-01-22,1,8168.74,5,1,0,0,1,2021,3
